"date","hour","avg_revenue","avg_duration","actual_arrivals","actual_departures","flights_F9","flights_WN","flights_AS","flights_AA","flights_DL","flights_UA","flights_B6","flights_HA","flights_7H","flights_CI","flights_SY","flights_Y4","flights_XP","flights_AC"
2025-10-26,21,42.3169014084507,67.3007629100985,8,5,0,5,0,0,0,0,0,0,0,0,0,0,0,0
2025-10-26,22,35.2173913043478,42.1016304343075,4,3,1,1,0,1,0,0,0,0,0,0,0,0,0,0
2025-10-26,23,53.75,55.9572916681568,6,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-10-27,0,88.125,1.85833333184322,4,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2025-10-27,1,47.8461538461538,150.601282051893,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-10-27,3,44.3157894736842,183.867543857558,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-10-27,4,21.9152542372881,621.592796611988,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2025-10-27,5,28.6473988439306,798.95019267864,0,3,0,2,0,0,0,1,0,0,0,0,0,0,0,0
2025-10-27,6,23.8157894736842,549.900877193296,1,10,1,3,1,2,1,2,0,0,0,0,0,0,0,0
2025-10-27,7,42.8627450980392,780.377941177561,3,8,2,3,1,0,1,1,0,0,0,0,0,0,0,0
2025-10-27,8,65.041095890411,631.778995435205,3,4,1,1,0,1,1,0,0,0,0,0,0,0,0,0
2025-10-27,9,32.9375,642.632031249752,4,5,1,3,1,0,0,0,0,0,0,0,0,0,0,0
2025-10-27,10,38.34375,131.259635416108,4,4,1,2,0,1,0,0,0,0,0,0,0,0,0,0
2025-10-27,11,29.6455696202532,61.153164558471,7,3,0,1,1,1,0,0,0,0,0,0,0,0,0,0
2025-10-27,12,33,34.8329545447321,4,6,2,1,1,1,1,0,0,0,0,0,0,0,0,0
2025-10-27,13,37.8108108108108,159.508333332904,2,7,0,3,0,1,1,2,0,0,0,0,0,0,0,0
2025-10-27,14,36.5263157894737,44.1828947383061,4,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2025-10-27,15,55.34375,39.0247395834575,4,4,0,4,0,0,0,0,0,0,0,0,0,0,0,0
2025-10-27,16,28.4561403508772,64.0508771929824,3,2,0,0,1,1,0,0,0,0,0,0,0,0,0,0
2025-10-27,17,47.2962962962963,85.7274691346251,5,4,1,2,0,1,0,0,0,0,0,0,0,0,0,0
2025-10-27,18,17.9107142857143,121.990029761834,2,5,0,3,1,0,0,1,0,0,0,0,0,0,0,0
2025-10-27,19,29.1976047904192,116.400499001425,4,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2025-10-27,20,34.5460526315789,116.5153508762,5,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0
2025-10-27,21,23.0394736842105,132.049926900306,7,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2025-10-27,22,33.4246575342466,77.4650684926063,6,4,1,1,0,1,1,0,0,0,0,0,0,0,0,0
2025-10-27,23,65.3333333333333,22.3305555568801,5,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-10-28,0,58.5454545454545,35.8424242417017,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-10-28,1,18,8.89166666269302,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-10-28,2,89.6666666666667,3107.36666666667,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2025-10-28,3,32.6153846153846,941.634615383393,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2025-10-28,4,27.9558823529412,905.578186275211,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2025-10-28,5,31.5056179775281,919.695505616906,0,4,0,3,0,0,0,1,0,0,0,0,0,0,0,0
2025-10-28,6,25.7241379310345,500.083333333059,0,10,0,4,1,2,1,2,0,0,0,0,0,0,0,0
2025-10-28,7,32.2441860465116,549.213565892397,3,5,1,1,1,0,1,1,0,0,0,0,0,0,0,0
2025-10-28,8,36.625,938.482638888889,1,4,0,3,0,1,0,0,0,0,0,0,0,0,0,0
2025-10-28,9,24.52,343.972333333333,4,2,1,0,1,0,0,0,0,0,0,0,0,0,0,0
2025-10-28,10,25.2222222222222,528.667592591268,1,5,0,3,1,1,0,0,0,0,0,0,0,0,0,0
2025-10-28,11,18.4761904761905,155.466137566516,4,3,0,1,0,1,1,0,0,0,0,0,0,0,0,0
2025-10-28,12,39.3333333333333,88.4629629628527,6,3,0,2,1,0,0,0,0,0,0,0,0,0,0,0
2025-10-28,13,40.3684210526316,45.0929824563495,3,6,0,2,0,2,1,1,0,0,0,0,0,0,0,0
2025-10-28,14,28.1428571428571,273.764625851638,2,2,0,1,0,0,0,1,0,0,0,0,0,0,0,0
2025-10-28,15,49.4716981132075,34.3459119499854,4,4,0,3,0,1,0,0,0,0,0,0,0,0,0,0
2025-10-28,16,24.6046511627907,126.76705426449,2,4,0,3,1,0,0,0,0,0,0,0,0,0,0,0
2025-10-28,17,28.7843137254902,32.5039215687833,5,3,0,2,0,1,0,0,0,0,0,0,0,0,0,0
2025-10-28,18,30,107.8,5,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2025-10-28,19,49.8539325842697,54.9662921362602,4,4,0,3,0,0,0,1,0,0,0,0,0,0,0,0
2025-10-28,20,29.0555555555556,66.4756944446652,9,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2025-10-28,21,35.9705882352941,183.23725490235,9,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2025-10-28,22,34.7012987012987,63.8175324672228,5,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2025-10-28,23,33.1219512195122,88.3569105692995,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2025-10-29,0,18.6666666666667,56.438888891538,1,3,0,1,0,1,0,1,0,0,0,0,0,0,0,0
2025-10-29,2,28.2222222222222,94.1388888906549,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2025-10-29,3,23,343.529761905898,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2025-10-29,4,26.0434782608696,883.058937197607,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2025-10-29,5,28.7945205479452,898.925114155904,0,4,0,3,0,0,0,1,0,0,0,0,0,0,0,0
2025-10-29,6,27.6666666666667,867.609027777778,1,10,1,4,0,2,1,2,0,0,0,0,0,0,0,0
2025-10-29,7,30.2105263157895,702.685672515596,2,4,1,1,0,0,1,1,0,0,0,0,0,0,0,0
2025-10-29,8,25.4782608695652,485.913043481716,1,4,0,3,0,1,0,0,0,0,0,0,0,0,0,0
2025-10-29,9,34.1857142857143,637.700476190363,4,3,0,1,2,0,0,0,0,0,0,0,0,0,0,0
2025-10-29,10,29.4761904761905,84.1956349212026,5,5,0,2,0,2,1,0,0,0,0,0,0,0,0,0
2025-10-29,11,26.78125,335.081249998137,3,6,0,2,1,2,1,0,0,0,0,0,0,0,0,0
2025-10-29,12,36.5396825396825,204.776719575584,6,3,0,2,0,1,0,0,0,0,0,0,0,0,0,0
2025-10-29,13,33.7441860465116,251.305038760614,5,6,0,1,1,1,1,2,0,0,0,0,0,0,0,0
2025-10-29,14,43.3333333333333,460.698888888889,0,4,0,3,0,1,0,0,0,0,0,0,0,0,0,0
2025-10-29,15,34.2978723404255,413.109929079198,3,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2025-10-29,16,54.7833333333333,186.62944444365,4,3,0,2,0,1,0,0,0,0,0,0,0,0,0,0
2025-10-29,17,58.3728813559322,33.4745762721294,4,4,0,3,1,0,0,0,0,0,0,0,0,0,0,0
2025-10-29,18,46.578313253012,117.037751004399,5,2,0,1,0,0,0,1,0,0,0,0,0,0,0,0
2025-10-29,19,30.6410256410256,39.7690170962586,3,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0
2025-10-29,20,26.7446808510638,225.240248227796,4,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2025-10-29,21,34.196261682243,97.6688473524706,7,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2025-10-29,22,34.6404494382022,88.8973782776,5,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2025-10-29,23,25.5,15.8097222228845,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-10-30,0,30,244.999999992053,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2025-10-30,1,31.6666666666667,514.333333328035,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2025-10-30,2,6,28.0833333412806,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2025-10-30,3,51.1851851851852,1908.52098765491,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2025-10-30,4,45.4074074074074,1899.28302469077,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2025-10-30,5,32.8,1080.18933333365,0,3,0,2,0,0,0,1,0,0,0,0,0,0,0,0
2025-10-30,6,26.25,775.810185184082,2,12,2,4,1,2,1,2,0,0,0,0,0,0,0,0
2025-10-30,7,25.3548387096774,841.849462364053,1,7,1,3,1,0,1,1,0,0,0,0,0,0,0,0
2025-10-30,8,31.6444444444444,543.644444443915,4,2,0,1,0,1,0,0,0,0,0,0,0,0,0,0
2025-10-30,9,37.8875,631.557291667163,2,4,0,3,1,0,0,0,0,0,0,0,0,0,0,0
2025-10-30,10,43.3114754098361,460.944262295733,6,4,1,2,0,1,0,0,0,0,0,0,0,0,0,0
2025-10-30,11,35.4,842.316666667007,5,3,0,1,0,1,1,0,0,0,0,0,0,0,0,0
2025-10-30,12,47.0816326530612,817.732312925819,3,4,1,2,1,0,0,0,0,0,0,0,0,0,0,0
2025-10-30,13,24.1578947368421,420.449122805972,3,6,1,1,0,2,0,2,0,0,0,0,0,0,0,0
2025-10-30,14,58.5384615384615,18.7269230766174,2,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0
2025-10-30,15,60.8636363636364,197.58446969697,4,3,0,2,0,1,0,0,0,0,0,0,0,0,0,0
2025-10-30,16,19.48,280.447000000795,2,3,0,2,1,0,0,0,0,0,0,0,0,0,0,0
2025-10-30,17,32.1022727272727,87.2848484860225,6,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2025-10-30,18,58.3913043478261,252.375543478434,4,5,0,4,1,0,0,0,0,0,0,0,0,0,0,0
2025-10-30,19,33.2352941176471,40.1713235295286,3,2,0,1,0,1,0,0,0,0,0,0,0,0,0,0
2025-10-30,20,44.3333333333333,70.0903439150916,5,3,1,2,0,0,0,0,0,0,0,0,0,0,0,0
2025-10-30,21,22.7272727272727,235.817316015974,7,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2025-10-30,22,58.1851851851852,13.7354938287794,9,4,1,1,0,1,0,1,0,0,0,0,0,0,0,0
2025-10-31,3,100,4825.59166666667,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2025-10-31,4,104.090909090909,4953.9803030303,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2025-10-31,5,90.8333333333333,4926.31111111111,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
2025-10-31,6,88,4991.14666666667,0,11,1,4,1,2,1,2,0,0,0,0,0,0,0,0
2025-10-31,7,76.6666666666667,4469.89166666667,2,5,1,2,1,0,0,1,0,0,0,0,0,0,0,0
2025-10-31,8,80,4805.45555555556,2,3,1,1,0,1,0,0,0,0,0,0,0,0,0,0
2025-10-31,9,96.6666666666667,4818.23888888889,4,3,0,2,1,0,0,0,0,0,0,0,0,0,0,0
2025-10-31,10,83.3333333333333,4740.02777777778,5,4,0,3,0,1,0,0,0,0,0,0,0,0,0,0
2025-10-31,11,98.75,4633.35833333333,2,4,0,2,1,0,1,0,0,0,0,0,0,0,0,0
2025-10-31,12,89.6666666666667,4381.70185185185,10,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0
2025-10-31,13,100,4336.35555555556,2,9,0,3,0,2,2,2,0,0,0,0,0,0,0,0
2025-10-31,14,75.7142857142857,4300.76904761905,2,4,0,2,1,1,0,0,0,0,0,0,0,0,0,0
2025-10-31,15,86.6666666666667,4479.51111111111,6,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0
2025-10-31,16,140,4705.41666666667,2,4,1,2,1,0,0,0,0,0,0,0,0,0,0,0
2025-10-31,17,90,4094.41666666667,2,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2025-10-31,20,90,3391.87777777778,6,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-10-31,21,97.5,3688.975,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-10-31,22,80,4396.41666666667,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-11-01,3,60,4061.96666666667,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2025-11-01,4,70,3538.12307692308,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2025-11-01,5,65.3333333333333,3426.38666666667,0,3,0,2,0,0,0,1,0,0,0,0,0,0,0,0
2025-11-01,6,86.6666666666667,3490.16481481482,0,7,0,2,1,1,1,2,0,0,0,0,0,0,0,0
2025-11-01,7,53.3333333333333,2929.57777777778,1,3,1,1,0,0,0,1,0,0,0,0,0,0,0,0
2025-11-01,8,60,3167.60555555556,1,7,1,3,0,2,1,0,0,0,0,0,0,0,0,0
2025-11-01,9,56.6666666666667,3039.90277777778,3,2,1,0,1,0,0,0,0,0,0,0,0,0,0,0
2025-11-01,10,69.1666666666667,3276.56666666667,4,5,0,3,1,1,0,0,0,0,0,0,0,0,0,0
2025-11-01,11,85,2962.40476190476,6,4,0,2,0,1,1,0,0,0,0,0,0,0,0,0
2025-11-01,12,60.5,2679.7625,7,4,1,3,0,0,0,0,0,0,0,0,0,0,0,0
2025-11-01,13,40,2285.94166666666,1,9,1,3,1,2,1,1,0,0,0,0,0,0,0,0
2025-11-01,14,50,2883.49166666666,3,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2025-11-01,15,60,2981.74166666666,4,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0
2025-11-01,18,60,3037.46666666667,3,2,0,0,1,0,0,1,0,0,0,0,0,0,0,0
2025-11-02,3,60,1631.18333333333,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2025-11-02,4,63,2376.785,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
2025-11-02,5,48.8333333333333,2017.70277777778,0,4,0,3,0,0,0,1,0,0,0,0,0,0,0,0
2025-11-02,6,39,1540.55000000159,1,12,2,4,1,2,1,2,0,0,0,0,0,0,0,0
2025-11-02,8,28,1047.09333333333,2,3,1,2,0,0,0,0,0,0,0,0,0,0,0,0
2025-11-02,9,40,2130.66666666667,4,4,1,2,1,0,0,0,0,0,0,0,0,0,0,0
2025-11-02,10,40,2164.15,4,3,0,2,0,1,0,0,0,0,0,0,0,0,0,0
2025-11-02,11,30,1699.5,4,3,0,2,1,0,0,0,0,0,0,0,0,0,0,0
2025-11-02,12,46.6666666666667,1616.77777777778,6,6,1,1,1,2,1,0,0,0,0,0,0,0,0,0
2025-11-02,13,33,1044.23999999682,5,6,1,3,0,0,1,1,0,0,0,0,0,0,0,0
2025-11-02,15,30,1334.90833333334,7,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0
2025-11-02,16,40,1048.55000000318,4,7,2,3,1,1,0,0,0,0,0,0,0,0,0,0
2025-11-02,17,30,601.304761909303,3,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2025-11-02,18,32.2222222222222,769.738888888007,3,7,1,3,2,0,0,1,0,0,0,0,0,0,0,0
2025-11-02,19,30.8333333333333,969.113888890213,6,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-11-02,20,33.75,593.145833332341,6,5,0,4,0,1,0,0,0,0,0,0,0,0,0,0
2025-11-02,21,20.5714285714286,237.633333333333,5,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2025-11-02,22,20.7428571428571,240.129523806572,6,2,0,0,0,1,1,0,0,0,0,0,0,0,0,0
2025-11-02,23,33.4166666666667,44.0259259243806,3,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-11-03,0,27.25,28.61875,5,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2025-11-03,1,65.7272727272727,51.6954545458158,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2025-11-03,2,35,294.991666662693,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2025-11-03,3,27.8571428571429,509.113095239231,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2025-11-03,4,17.1578947368421,327.35921052527,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2025-11-03,5,19.0564516129032,381.271236557602,0,3,0,2,0,0,0,1,0,0,0,0,0,0,0,0
2025-11-03,6,18.4923076923077,327.88538461404,0,11,2,3,1,2,1,2,0,0,0,0,0,0,0,0
2025-11-03,7,21.2619047619048,245.55753968254,1,6,0,2,1,1,1,1,0,0,0,0,0,0,0,0
2025-11-03,8,35.0555555555556,228.585185186068,3,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0
2025-11-03,9,17.8333333333333,62.2725308641975,5,3,0,2,1,0,0,0,0,0,0,0,0,0,0,0
2025-11-03,10,45.7916666666667,57.7602430554728,6,4,0,3,0,1,0,0,0,0,0,0,0,0,0,0
2025-11-03,11,15.1587301587302,111.326190475686,6,6,0,4,1,0,1,0,0,0,0,0,0,0,0,0
2025-11-03,12,54.1481481481481,78.6781893016869,5,4,1,1,0,2,0,0,0,0,0,0,0,0,0,0
2025-11-03,13,15.0888888888889,104.368148147972,2,5,0,1,0,1,1,2,0,0,0,0,0,0,0,0
2025-11-03,14,18.5833333333333,73.5647222222223,6,3,1,2,0,0,0,0,0,0,0,0,0,0,0,0
2025-11-03,15,41.7368421052632,68.3385964915069,1,6,0,5,0,1,0,0,0,0,0,0,0,0,0,0
2025-11-03,16,11.4285714285714,64.1847619045348,3,2,1,0,1,0,0,0,0,0,0,0,0,0,0,0
2025-11-03,17,19.6491228070175,49.922807018241,2,2,0,1,0,1,0,0,0,0,0,0,0,0,0,0
2025-11-03,18,47.3783783783784,52.5774774775491,8,4,0,2,1,0,0,1,0,0,0,0,0,0,0,0
2025-11-03,19,29.8540145985401,63.07518248326,6,4,2,2,0,0,0,0,0,0,0,0,0,0,0,0
2025-11-03,20,20.3974358974359,39.2789529917077,2,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2025-11-03,21,38.1441441441441,132.220120120049,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-11-03,22,34.8541666666667,80.9697916666667,4,2,0,0,0,1,1,0,0,0,0,0,0,0,0,0
2025-11-03,23,30.1333333333333,20.0738888907433,4,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-11-04,0,14,88.7666666634878,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-11-04,3,20.1176470588235,166.940196077497,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2025-11-04,4,22.7692307692308,519.340170942005,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
2025-11-04,5,24.0232558139535,531.762596898024,0,3,0,2,1,0,0,0,0,0,0,0,0,0,0,0
2025-11-04,6,25.8307692307692,598.376923077412,0,8,0,3,0,2,1,2,0,0,0,0,0,0,0,0
2025-11-04,7,18.1323529411765,245.543627450747,2,5,0,1,1,1,1,1,0,0,0,0,0,0,0,0
2025-11-04,8,23.95,359.552499999205,2,4,2,2,0,0,0,0,0,0,0,0,0,0,0,0
2025-11-04,9,29.2203389830508,121.922598869114,4,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0
2025-11-04,10,40.7407407407407,109.01851851999,6,6,0,3,1,2,0,0,0,0,0,0,0,0,0,0
2025-11-04,11,13.9354838709677,71.1198924737592,6,4,0,2,1,0,1,0,0,0,0,0,0,0,0,0
2025-11-04,12,37.4285714285714,28.7571428557237,3,6,0,4,0,2,0,0,0,0,0,0,0,0,0,0
2025-11-04,13,20.4814814814815,271.0438271602,1,2,0,0,1,0,1,0,0,0,0,0,0,0,0,0
2025-11-04,14,22.6666666666667,104.792460318974,3,4,0,2,0,0,0,2,0,0,0,0,0,0,0,0
2025-11-04,15,56.925,98.3320833339293,5,4,0,3,0,1,0,0,0,0,0,0,0,0,0,0
2025-11-04,16,24.6086956521739,141.272101449621,3,3,0,1,1,1,0,0,0,0,0,0,0,0,0,0
2025-11-04,17,23.3103448275862,176.436781609469,5,2,0,1,1,0,0,0,0,0,0,0,0,0,0,0
2025-11-04,18,44.3829787234043,69.7890070927059,3,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0
2025-11-04,19,41.4925373134328,28.1497512434252,7,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0
2025-11-04,20,20.2352941176471,56.6592156860875,3,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
2025-11-04,21,19.1842105263158,180.101754385442,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-11-04,22,26.6,56.5760000004768,4,2,0,0,0,1,1,0,0,0,0,0,0,0,0,0
2025-11-04,23,73.8181818181818,219.851515151876,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-11-05,0,12,1.49166666269303,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2025-11-05,3,32,125.751666666667,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2025-11-05,4,24.2586206896552,383.13735632225,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2025-11-05,5,24.0217391304348,542.989492751896,0,4,0,3,0,0,0,1,0,0,0,0,0,0,0,0
2025-11-05,6,23.5694444444444,498.361111111332,0,10,0,4,1,2,1,2,0,0,0,0,0,0,0,0
2025-11-05,7,26,567.393939395144,2,4,0,1,0,1,1,1,0,0,0,0,0,0,0,0
2025-11-05,8,22,240.067424242063,2,5,2,3,0,0,0,0,0,0,0,0,0,0,0,0
2025-11-05,9,22.7708333333333,52.0600694441133,5,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2025-11-05,10,28.75,68.7294642858562,5,5,0,3,1,1,0,0,0,0,0,0,0,0,0,0
2025-11-05,11,26.2727272727273,97.6560606056994,5,5,0,3,1,0,1,0,0,0,0,0,0,0,0,0
2025-11-05,12,48.5806451612903,57.5177419348429,3,2,0,1,0,1,0,0,0,0,0,0,0,0,0,0
2025-11-05,13,21.8333333333333,95.428968252076,3,5,0,2,0,1,1,1,0,0,0,0,0,0,0,0
2025-11-05,14,25.7959183673469,75.6496598631346,3,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2025-11-05,15,21.3703703703704,37.1487654319516,4,3,0,2,0,1,0,0,0,0,0,0,0,0,0,0
2025-11-05,16,43.3414634146341,38.4544715435524,4,3,0,2,1,0,0,0,0,0,0,0,0,0,0,0
2025-11-05,17,40.5142857142857,16.8961904770988,3,3,0,1,1,0,0,1,0,0,0,0,0,0,0,0
2025-11-05,18,46.7,24.0779166674614,2,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0
2025-11-05,19,21.8865979381443,25.7467353958444,6,3,0,2,0,1,0,0,0,0,0,0,0,0,0,0
2025-11-05,20,26.4395604395604,22.9829670326177,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-11-05,21,45.8666666666667,17.0780555550257,5,2,0,1,0,0,0,1,0,0,0,0,0,0,0,0
2025-11-05,22,30.45,20.4987499992053,3,3,0,1,0,1,1,0,0,0,0,0,0,0,0,0
2025-11-08,4,30,1139.27291666766,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2025-11-08,5,27.5,1112.06666667064,0,3,0,2,0,0,0,1,0,0,0,0,0,0,0,0
2025-11-08,7,30,931.841666666666,2,6,0,2,1,1,1,1,0,0,0,0,0,0,0,0
2025-11-08,13,30,1290.55,3,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-11-08,14,30,1127.98333333333,5,4,0,3,0,0,1,0,0,0,0,0,0,0,0,0
2025-11-08,19,33.3333333333333,514.083333330684,1,2,0,1,0,0,0,1,0,0,0,0,0,0,0,0
2025-11-08,20,30,511.916666658719,6,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2025-11-08,21,15.875,190.158333333333,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-11-08,22,9.72727272727273,50.1174242424243,5,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2025-11-08,23,7.44444444444444,17.0129629625214,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-11-09,0,30,195.758333325386,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2025-11-09,2,25,232.466666670641,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2025-11-09,3,20.4444444444444,354.796296300711,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2025-11-09,4,18.2946428571429,345.634523809382,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2025-11-09,5,16.7755102040816,217.341496598477,1,3,0,2,0,0,0,1,0,0,0,0,0,0,0,0
2025-11-09,6,25.2916666666667,267.690277774798,1,13,2,4,1,2,2,2,0,0,0,0,0,0,0,0
2025-11-09,7,18.952380952381,175.272222222979,2,7,2,1,1,1,1,1,0,0,0,0,0,0,0,0
2025-11-09,8,23.2413793103448,316.309770115765,4,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0
2025-11-09,9,32.969696969697,90.2833333329721,5,3,1,1,1,0,0,0,0,0,0,0,0,0,0,0
2025-11-09,10,43.9411764705882,64.3950980402676,5,6,0,4,0,2,0,0,0,0,0,0,0,0,0,0
2025-11-09,11,19.3137254901961,139.182352942423,2,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2025-11-09,12,42.96875,93.3322916670392,7,4,1,1,1,0,1,0,0,0,0,0,0,0,0,0
2025-11-09,13,42.25,53.5356481479274,3,8,1,3,0,2,0,2,0,0,0,0,0,0,0,0
2025-11-09,14,37.28,41.5515555546019,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0
2025-11-09,15,36.5172413793103,28.2735632200351,4,2,0,1,0,1,0,0,0,0,0,0,0,0,0,0
2025-11-09,16,48.1948051948052,117.264502164399,5,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0
2025-11-09,17,45.7115384615385,40.9243589737476,5,3,1,2,0,0,0,0,0,0,0,0,0,0,0,0
2025-11-09,18,21.8571428571429,78.798214286282,2,4,0,3,0,1,0,0,0,0,0,0,0,0,0,0
2025-11-09,19,55.6153846153846,25.000000000917,5,3,1,1,0,0,0,1,0,0,0,0,0,0,0,0
2025-11-09,20,39.92,50.7855555570391,5,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0
